time_s,capture_area_xy,net_sag,surface_distance,capture_flag,f1_rel_err_3d,f2_rel_err_3d,f3_rel_err_3d,f1_est_err_3d,f2_est_err_3d,f3_est_err_3d,estimate_variance,enemy_x,enemy_y,enemy_z,leader_x,leader_y,leader_z,enemy_center_dist_3d,leader_enemy_dist_3d
20.1,413.5809621107853,0.8624836770118038,0.7123747207973435,1,1.0317655068574527,0.7672505052233047,1.484002591517615,0.969686547714592,0.9273333536236675,0.937310150021082,0.00030103902038418757,7.939658458820998,-5.400908272944458,8.718628538451254,-3.0809207125181466,2.9330449719976213,8.398486973718443,1.8189874011442866,13.820652393505322
20.200000000000003,419.45255054436575,0.8683479759210895,0.7061343772539604,1,1.015799038421196,0.764628783516257,1.470606461187979,0.8841870800277428,0.8939118524652523,0.9492841019869662,0.0007445990507204221,7.905570377474951,-5.3745571646971415,8.728410964148477,-3.213432811731854,2.9986269474537073,8.39863607061447,1.8010229832976299,13.923045485021294
20.3,425.1849598414543,0.8740674847744125,0.7027211490841918,1,1.0350574049514667,0.7601375206661266,1.447971063973016,1.039333480355771,0.8726783916066508,0.894526417613223,0.001994923845592884,7.874443372821243,-5.344575486024661,8.739288130969232,-3.342649986941879,3.066179896497302,8.398743792075127,1.7881992186351792,14.024263260257806
20.400000000000002,430.9944322045866,0.8796457784509923,0.7027012603708643,1,1.0314238564522058,0.7894769085458565,1.4252572129339085,0.9243785145454502,1.0421975386248967,0.867540755381676,0.0018507003893912753,7.846512731186051,-5.311348427397451,8.751210334610105,-3.4683705963147085,3.135748438359274,8.398812272692771,1.7765322240703645,14.12459608514434
20.5,436.42180173152883,0.8850863435659655,0.7050983487651247,1,1.0270777566355527,0.7960644886927726,1.4061006950786379,0.9009001350889712,0.9439421173439076,0.8942364670249574,0.0003505041626857184,7.82182875933828,-5.275209637324707,8.764125060006027,-3.5903945473320573,3.20732359801299,8.398843360470483,1.7598556983532723,14.224121822099734
20.6,441.67057865189923,0.8903925806496347,0.7129924027982065,1,1.0146355111894214,0.7966103364341471,1.3773912536134973,0.8417324557129165,0.9193157308834085,0.8358315334549983,0.00064778567907647,7.800385348752701,-5.236511078250411,8.777977084805979,-3.708547909478276,3.280856890185466,8.398838655732387,1.736977444052542,14.322878474683536
20.700000000000003,447.0824236004969,0.8955678062729094,0.7227366229030161,1,1.002013419435095,0.8187932853492256,1.3476171637704275,0.8113907719092548,1.0323725714496053,0.8194911745287393,0.003948909360265798,7.78244056658087,-5.195763492042446,8.792708600288977,-3.822686851752706,3.356263074181613,8.398799544780964,1.7184661839841022,14.421210251888397
20.8,452.13225986296374,0.900615255120272,0.7431948365634918,1,0.9838372775204207,0.8099448064977616,1.3168064231706513,0.7654851254091303,0.8933364189770712,0.801644291551004,0.0011424176839366998,7.767865785817661,-5.153327293681083,8.80825934859242,-3.932657772458384,3.4334035766000635,8.398727229010492,1.6917923059849163,14.519019083029722
20.900000000000002,457.0574254658283,0.9055380820115612,0.7699897558777533,1,0.9758786788427066,0.7898402826901401,1.2828702950132618,0.792951447496378,0.8260737673439237,0.7828358198687579,0.0009636514361406542,7.756727759643036,-5.109673180448704,8.82456677512857,-4.0383506824289634,3.5121138839032686,8.398622750090038,1.6647495555652883,14.616446762128088
21.0,461.82091298831716,0.9103393638738347,0.8023356062697871,1,0.9700691066685815,0.7640425019420262,1.2558715126074513,0.7923622217247561,0.7731751083215859,0.8005537412058803,0.00040080508195237274,7.749092922769661,-5.065310754614868,8.84156619506696,-4.139666804928825,3.592192057255448,8.398487011746578,1.6388089871444418,14.713642715628907
21.1,466.7785798783374,0.9150221016645522,0.8410632667539023,1,0.9661610972046197,0.7474206168963995,1.2201653557555505,0.7902348614686249,0.8010324968854797,0.7544611851543006,0.00038009634723626834,7.7450184603576036,-5.020726930701569,8.859190972761576,-4.236516972244659,3.673398436238504,8.398320798607235,1.6146990295592016,14.810719379429191
21.200000000000003,471.59966690093086,0.9195892222472686,0.879434939975526,1,0.9869491030678906,0.7315658618171009,1.1908754583600298,0.9088525315117612,0.7815500033354105,0.7744352241596216,0.0015593423358798413,7.744665304273279,-4.976540301647661,8.877372713002012,-4.328821447710641,3.755463699968712,8.398124792497619,1.5974555289741912,14.907939321176597
21.3,475.90180850784697,0.9240435802210203,0.9217658854009765,1,0.9860556357123456,0.7104128583480109,1.1698113164459023,0.8019737989478674,0.7366297322552541,0.7843234235986641,0.0005500992288313,7.747831538550632,-4.933118984666663,8.896041462968034,-4.4164945204613,3.838075002854857,8.397899586539694,1.572531731511791,15.005093060882427
21.400000000000002,480.32976466404784,0.9283879597045431,0.9675084334720709,1,0.9702022981762103,0.6991132698686973,1.1695443389835687,0.7201030069777591,0.75623729390292,0.8962206757150757,0.002058758117017662,7.754506065498188,-4.891003704673565,8.915125923767338,-4.499494173272626,3.9209155751052243,8.397645697346224,1.551863939974299,15.102259070412915
21.5,484.7267136457689,0.9326250760764351,1.0159024558187482,0,0.9539028303053924,0.6888106306908398,1.1464101429974511,0.7053907035597966,0.7442030029214783,0.7906658255645762,0.0004243480590515464,7.76442783186681,-4.850532139949908,8.934553670437234,-4.577790303360338,4.0036418631145585,8.397363575568738,1.524044170512889,15.199188102398672
21.6,489.085810952114,0.9367575776723591,1.0683627687219108,0,0.9366897444970134,0.6785785521137684,1.1061052995564473,0.6856095000472456,0.7313836069454169,0.7015027927936398,0.0002963209599524718,7.777360730306391,-4.812005401547477,8.954251379292737,-4.651396740802853,4.085914471390441,8.397053615021273,1.4915838091219646,15.295668004026059
21.700000000000003,493.58565847397404,0.9407880474403367,1.11993297514746,0,0.9215452424793501,0.6890683912270972,1.0702363842760751,0.6774763001887725,0.8262274755759031,0.6961935637042505,0.0015409236512153597,7.793261858878686,-4.775892981302076,8.974145061506393,-4.720361835672399,4.167402454703309,8.396716160572163,1.4649997161079829,15.39177492559384
21.8,498.17151595784117,0.9447190045551757,1.1728923978266887,0,0.9077790642950256,0.709878714944496,1.036954811334772,0.6764173603254715,0.8889631463510694,0.6880481823318928,0.003579415754120144,7.811979741763944,-4.742579246731341,8.994160301809474,-4.784737603689692,4.247759364865629,8.396351514970164,1.4426757460121968,15.48744173768044
21.900000000000002,501.8205762651654,0.9485529059930364,1.1770109522806183,0,0.9025825964608417,0.6930353982651709,1.0042926473395801,0.7024250146377078,0.7173429688549962,0.6637512040168196,0.0003870437094020702,7.8331240337397094,-4.71214823913315,9.014222501209982,-4.844593780170697,4.326636756385308,8.39595994474876,1.4130846245028708,15.582246685028217
22.0,505.3901541236669,0.9522921480671217,1.163661859963187,0,0.8854047848903912,0.6704949004607795,0.9943588703023385,0.6351363770588786,0.671687482661318,0.7697458308418235,0.001440335485652768,7.856503430493718,-4.684799022422873,9.034257122630544,-4.900047569268881,4.403724923063836,8.395541685333109,1.3866924617267438,15.676058762554813
22.1,508.71826701182937,0.9559390679254506,1.1522496592860487,0,0.8669904780762079,0.6397258988463456,0.9588439265398782,0.6085497196433565,0.6106298297521594,0.6493521798396859,0.0005152782166861375,7.881721703895572,-4.660460186615081,9.054189938378904,-4.951230261794217,4.478732064963703,8.395096945457215,1.3533350714529375,15.768446173873237
22.200000000000003,511.91227987577844,0.9594959450116516,1.1451758136807497,0,0.8458359264984039,0.6058658580911048,0.9100642885295557,0.5788552741697474,0.5624502279746678,0.5631370872243394,0.000171585806577058,7.908493687313178,-4.63905560517938,9.073947278375387,-4.99831289741704,4.551418311721253,8.394625910984479,1.3180725424736703,15.859128114529499
22.3,515.0369072179965,0.9629650024896897,1.1463352356976613,0,0.8420655265700314,0.5791219154134191,0.8709911052925067,0.6556894018556082,0.5655108060519091,0.5792627116115895,0.000568525971510862,7.936666636254971,-4.620811359012389,9.093456278075635,-5.041485806945742,4.621589277279509,8.394128748212115,1.292144347404308,15.948149402194304
22.400000000000002,518.1361215022215,0.9663484086334168,1.1459015714802643,0,0.8236517413076999,0.5554879456028122,0.8277871678328224,0.56994465141465,0.5524743225276679,0.5382736943649832,0.0001723746456535186,7.965972833702639,-4.605527857697344,9.1126451250432,-5.080938035137909,4.689049051761385,8.393605606729134,1.2614375793524377,16.03521315649438
22.5,521.2654730743868,0.9696482781818109,1.1493852460559786,0,0.7932087205546972,0.5209042877266127,0.8048325303105401,0.5093125669406345,0.46913177764636915,0.6179896593266521,0.0015022849982223479,7.996092775598413,-4.5931199427985,9.13144330314517,-5.116872942079716,4.753657804791934,8.393056621888123,1.2306583126498154,16.120091161867272
22.6,524.2379953259057,0.9728666736607603,1.1563056499469315,0,0.7592764540855782,0.4996811972367374,0.7685677422007026,0.4493342125169575,0.5023228101500968,0.5316050983829169,0.0005264042141753782,8.026735547631342,-4.583348641499406,9.149781833365157,-5.149513170647555,4.81530870010678,8.392481916942954,1.19928424620219,16.202524287106844
22.700000000000003,527.1413443840372,0.9760056066722069,1.171233576829572,0,0.7269142539381099,0.47851293284741514,0.7234785844980014,0.42999676272892307,0.47934437732261237,0.46567393642128535,0.0002812237991680975,8.057585816309123,-4.575959642084395,9.167593510251523,-5.1790940947484065,4.873944141585219,8.391881604897508,1.171171329368188,16.282263526565192
22.8,529.9608414538488,0.9790670391514636,1.1892174943639267,0,0.6885425566304957,0.4469170516478438,0.695026790959294,0.37477555010977565,0.3990308063294554,0.5233990361681232,0.0016779176340261232,8.088365196344995,-4.570685499175352,9.18481313304484,-5.205865310449668,4.929551133476386,8.39125579010441,1.1449218004799588,16.35911960041562
