time_s,capture_area_xy,net_sag,surface_distance,capture_flag,f1_rel_err_3d,f2_rel_err_3d,f3_rel_err_3d,f1_est_err_3d,f2_est_err_3d,f3_est_err_3d,estimate_variance,enemy_x,enemy_y,enemy_z,leader_x,leader_y,leader_z,enemy_center_dist_3d,leader_enemy_dist_3d,downwash_intensity
51.5,378.83271807997414,1.0999074275456233,0.8091767773723555,1,0.36733952414892845,0.3561420720089533,0.33365814922338033,0.2798686355920403,0.2656140647559747,0.22310763673598283,0.0006766694751518021,6.221101915602212,-2.111192214540366,8.706705378325147,-9.181967234508933,3.9852483525676843,16.605101938543957,1.363643870312939,18.352269479654627,0.1250061308258956
51.6,378.9649193289655,1.0999097131676656,0.8230525289586982,1,0.40354040936657953,0.38492623442501633,0.3689261512426982,0.2947237371957511,0.26443556393008055,0.2721131165310598,0.0004768819461957194,6.2806229175049335,-2.0699525747039784,8.717251296014744,-9.129521443461273,4.014006758309156,16.603235068162387,1.3920037835697348,18.348728850962733,0.1252007875754866
51.7,379.1332508853477,1.0999119423574986,0.8347095887580368,1,0.43404146414030553,0.4123429163196221,0.40327017877800914,0.2992906991338818,0.26981664248021303,0.29333395148210684,0.0004152590304908983,6.335959934750344,-2.025609421590082,8.72881480370673,-9.076479195273043,4.044798458914305,16.601387779464304,1.419683723614292,18.34040722096961,0.12537561182737764
51.800000000000004,379.3483513238313,1.0999141165084385,0.8431757976379739,1,0.4618887569889646,0.4361369408191053,0.44281599881360223,0.30863504383475693,0.2707387302386713,0.3511437143560274,0.00047167650563023216,6.386921846774225,-1.9783748929471272,8.741354285260503,-9.023469884647563,4.077766461071697,16.59956021842652,1.446435937320161,18.327804612221716,0.1255265307532821
51.900000000000006,379.63470756071797,1.0999162369794004,0.8485096570924998,1,0.486409094248572,0.4575427696594574,0.48369771627587016,0.31396014289640695,0.2771272477313328,0.3964980573485268,0.0009740249849516688,6.433346650694167,-1.928467273070202,8.754824612083484,-8.9710615733389,4.113004120854093,16.597752527375903,1.4746623587866483,18.311381368447773,0.12565019584871046
52.0,379.6225678705024,1.099918305095748,0.8511336908242855,1,0.5198660367874876,0.48141621965993253,0.507365384965198,0.38348895301237446,0.31268019047475826,0.3473672440386367,0.0005174391485823305,6.475131947110942,-1.8762307394744557,8.769177305545318,-8.919765454742638,4.150561031882913,16.59596484695261,1.500876349454755,18.291628912899675,0.12574389791251936
52.1,379.92556735947784,1.0999203221501206,0.8484822222385391,1,0.5354041437146545,0.5155706952975356,0.5218819429403092,0.32601597372125773,0.3899673845847368,0.32774645667921576,0.0004856832757470652,6.512236845751427,-1.8219781168036515,8.784360711448592,-8.870035613225786,4.190431963143472,16.594197312098903,1.5229544262210004,18.269015537256404,0.12580587163329304
52.2,380.245399715542,1.0999222894032437,0.8399898302779755,1,0.551460797302417,0.5263940774081228,0.5403639028931811,0.35255891633224967,0.3070166906323421,0.37453402828521315,0.0007989799209836731,6.544664160359197,-1.7660813051085047,8.800320185928165,-8.822268570766362,4.232568521677578,16.592450062157255,1.5379513108723053,18.244004749927047,0.1258350581209406
52.300000000000004,380.72797554189253,1.0999242080847138,0.8285989966470177,1,0.5571344216289639,0.5341709342583258,0.5575704425450603,0.31293860301763193,0.31319619008536353,0.38147312172652825,0.0009869752539651505,6.572378032375232,-1.7088618042711812,8.816998292110073,-8.77680530965359,4.276877047322965,16.59072323205458,1.5544876585321428,18.21695085102372,0.12583154869270363
52.400000000000006,381.06229328651256,1.09992607939377,0.8143535556882292,1,0.5609431547362642,0.5403926086001796,0.5662964614040511,0.31771697879554545,0.3120403970160029,0.3562945099165305,0.00039987681175598965,6.595374670320759,-1.6507403789287218,8.834335006822256,-8.733944154108126,4.32323157292472,16.589016960743493,1.5688270560266449,18.188222802379375,0.12579611639444302
52.5,381.36979650078393,1.0999279045000407,0.7959568207323614,1,0.5663737921671984,0.5490038845930278,0.5636351781024456,0.33253142531309055,0.34287034863024457,0.32168034190707406,0.0003576878736194348,6.61355044904529,-1.5920717440207184,8.852267936613156,-8.693942371851346,4.371464845931841,16.587331375737865,1.580653440566966,18.15803710561218,0.12573043040003606
52.6,381.9078696178491,1.099929684544277,0.7756747759182147,1,0.5599346340009391,0.556868740759615,0.5651563528634413,0.2846538477546251,0.35280972010752326,0.3475845474882278,0.0006502170107685595,6.626884825748862,-1.5332705075151658,8.870732542300765,-8.657035374802986,4.421382877859585,16.585666604448843,1.5914305754982225,18.126674301153106,0.12563685835245114
52.7,382.17910694442674,1.0999314206390645,0.7560586332674206,1,0.5679748840901161,0.5642091932555089,0.5637093166392873,0.36279457310346425,0.3675017967519653,0.33685651233994207,0.00032688928735766817,6.635313941833541,-1.4748904609705058,8.889662371243988,-8.623428640636785,4.472760536782847,16.584022777079056,1.6020471077928766,18.09439028108027,0.12551819101489092
52.800000000000004,382.43538892048144,1.099933113869519,0.7397579888822459,1,0.5689125574249242,0.5577646997667103,0.5664650055636435,0.33950803711612626,0.3083689711766725,0.3494926417614081,0.0005843702951594408,6.639043729920369,-1.4173932608157602,8.908989296500394,-8.593307795037829,4.525327041694543,16.582400017015793,1.6128376002493798,18.06160816924908,0.12537787220038088
